closed_issues,commits,created_at,description,forks,history,inner_source,is_nvidia,latest_release.published_at,latest_release.tag_name,license,name,open_days,open_issues,open_prs,openrank,openrank_data,pushed_at,quadrant,rank,ring,stars,status,topics,url
0,0,2018-10-29T13:56:00Z,"<a href=""https://github.com/huggingface/transformers"">huggingface/transformers</a>: 🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",29369,[],FALSE,FALSE,,,Apache License 2.0,huggingface/transformers,2423,0,0,685.43,"{""2018"": 42.74, ""2019"": 1034.62, ""2020"": 3134.62, ""2021"": 2932.87, ""2022"": 2709.87, ""2023"": 3734.79, ""2024"": 4292.13, ""2025"": 1612.52, ""2018-11"": 16.67, ""2018-12"": 26.07, ""2019-01"": 35.2, ""2019-02"": 37.39, ""2019-03"": 41.9, ""2019-04"": 48.02, ""2019-05"": 48.42, ""2019-06"": 48.23, ""2019-07"": 74.38, ""2019-08"": 107.28, ""2019-09"": 110.16, ""2019-10"": 129.58, ""2019-11"": 156.76, ""2019-12"": 197.32, ""2020-01"": 177.02, ""2020-02"": 171.62, ""2020-03"": 195.05, ""2020-04"": 218.91, ""2020-05"": 232.5, ""2020-06"": 277.14, ""2020-07"": 304.01, ""2020-08"": 309.29, ""2020-09"": 306.04, ""2020-10"": 327.03, ""2020-11"": 331.32, ""2020-12"": 284.68, ""2021-01"": 286.26, ""2021-02"": 285.75, ""2021-03"": 284.4, ""2021-04"": 286.6, ""2021-05"": 259.98, ""2021-06"": 255.53, ""2021-07"": 246.72, ""2021-08"": 238.62, ""2021-09"": 229.99, ""2021-10"": 212, ""2021-11"": 190.93, ""2021-12"": 189.69, ""2022-01"": 203.08, ""2022-02"": 206.6, ""2022-03"": 240.78, ""2022-04"": 243.61, ""2022-05"": 240.07, ""2022-06"": 223.88, ""2022-07"": 219.08, ""2022-08"": 219.87, ""2022-09"": 205.89, ""2022-10"": 243.02, ""2022-11"": 234.41, ""2022-12"": 229.58, ""2023-01"": 233.17, ""2023-02"": 245.9, ""2023-03"": 271.4, ""2023-04"": 278.74, ""2023-05"": 324.53, ""2023-06"": 321.14, ""2023-07"": 325.69, ""2023-08"": 334.12, ""2023-09"": 342.32, ""2023-10"": 375.22, ""2023-11"": 351.96, ""2023-12"": 330.6, ""2024-01"": 342.64, ""2024-02"": 334.51, ""2024-03"": 349.83, ""2024-04"": 357.86, ""2024-05"": 357.61, ""2024-06"": 346.13, ""2024-07"": 362.31, ""2024-08"": 374.84, ""2024-09"": 367.98, ""2024-10"": 389.16, ""2024-11"": 373.46, ""2024-12"": 335.79, ""2025-01"": 313.93, ""2025-02"": 296.28, ""2025-03"": 316.89, ""2025-04"": 353.32, ""2025-05"": 332.11, ""2021-10-raw"": 178.38, ""2018Q4"": 42.74, ""2019Q1"": 114.48, ""2019Q2"": 144.67, ""2019Q3"": 291.81, ""2019Q4"": 483.65, ""2020Q1"": 543.69, ""2020Q2"": 728.56, ""2020Q3"": 919.34, ""2020Q4"": 943.03, ""2021Q1"": 856.42, ""2021Q2"": 802.12, ""2021Q3"": 715.33, ""2021Q4"": 559.01, ""2022Q1"": 650.46, ""2022Q2"": 707.56, ""2022Q3"": 644.85, ""2022Q4"": 707.01, ""2023Q1"": 750.47, ""2023Q2"": 924.41, ""2023Q3"": 1002.13, ""2023Q4"": 1057.78, ""2024Q1"": 1026.99, ""2024Q2"": 1061.6, ""2024Q3"": 1105.14, ""2024Q4"": 1098.41, ""2025Q1"": 927.09, ""2025Q2"": 685.43}",2025-06-16T21:21:19Z,Platform,2,Adopt,145693,New,"audio, deep-learning, deepseek, gemma, glm, hacktoberfest, llm, machine-learning, model-hub, natural-language-processing, nlp, pretrained-models, python, pytorch, pytorch-transformers, qwen, speech-recognition, transformer, vlm",https://github.com/huggingface/transformers
0,0,2014-08-30T17:07:16Z,"<a href=""https://github.com/triton-lang/triton"">triton-lang/triton</a>: Development repository for the Triton language and compiler",2046,[],FALSE,FALSE,,,MIT License,triton-lang/triton,3943,0,0,232.26,"{""2015"": 0.64, ""2016"": 9.48, ""2017"": 18.93, ""2018"": 2.58, ""2020"": 12.35, ""2021"": 140.29, ""2022"": 214.27, ""2023"": 759.55, ""2024"": 1244.09, ""2025"": 575.51, ""2015-12"": 0.64, ""2016-05"": 0.62, ""2016-06"": 0.38, ""2016-07"": 1.45, ""2016-09"": 1.97, ""2016-10"": 3.19, ""2016-12"": 1.87, ""2017-01"": 2.76, ""2017-02"": 3.5, ""2017-03"": 3.4, ""2017-04"": 1.49, ""2017-05"": 1.62, ""2017-07"": 1.58, ""2017-08"": 1.43, ""2017-09"": 1.45, ""2017-11"": 1.7, ""2018-01"": 1.26, ""2018-06"": 0.7, ""2018-08"": 0.2, ""2018-09"": 0.21, ""2018-11"": 0.22, ""2020-02"": 0.42, ""2020-03"": 1.11, ""2020-04"": 0.86, ""2020-05"": 1.51, ""2020-08"": 2.35, ""2020-09"": 0.75, ""2020-10"": 1.94, ""2020-11"": 1.2, ""2020-12"": 2.21, ""2021-01"": 4.46, ""2021-02"": 5.28, ""2021-03"": 5.62, ""2021-04"": 5.87, ""2021-05"": 7.88, ""2021-06"": 7.12, ""2021-07"": 13.25, ""2021-08"": 22.28, ""2021-09"": 21.56, ""2021-10"": 18, ""2021-11"": 14.36, ""2021-12"": 14.68, ""2022-01"": 16.23, ""2022-02"": 13.63, ""2022-03"": 15.28, ""2022-04"": 10.09, ""2022-05"": 10.37, ""2022-06"": 14.58, ""2022-07"": 13.54, ""2022-08"": 16.83, ""2022-09"": 20.03, ""2022-10"": 25.4, ""2022-11"": 27.34, ""2022-12"": 30.95, ""2023-01"": 37.82, ""2023-02"": 46.33, ""2023-03"": 58.74, ""2023-04"": 61.55, ""2023-05"": 59.29, ""2023-06"": 67.96, ""2023-07"": 67.53, ""2023-08"": 70.44, ""2023-09"": 71.45, ""2023-10"": 66.8, ""2023-11"": 77.81, ""2023-12"": 73.84, ""2024-01"": 80.38, ""2024-02"": 80.41, ""2024-03"": 102.44, ""2024-04"": 108.62, ""2024-05"": 110.29, ""2024-06"": 98.64, ""2024-07"": 108.96, ""2024-08"": 104.1, ""2024-09"": 109.45, ""2024-10"": 111.64, ""2024-11"": 116.14, ""2024-12"": 113.03, ""2025-01"": 112.99, ""2025-02"": 115.8, ""2025-03"": 114.46, ""2025-04"": 114.03, ""2025-05"": 118.23, ""2021-10-raw"": 17.93, ""2015Q4"": 0.64, ""2016Q2"": 1, ""2016Q3"": 3.42, ""2016Q4"": 5.06, ""2017Q1"": 9.65, ""2017Q2"": 3.12, ""2017Q3"": 4.47, ""2017Q4"": 1.7, ""2018Q1"": 1.26, ""2018Q2"": 0.7, ""2018Q3"": 0.41, ""2018Q4"": 0.22, ""2020Q1"": 1.53, ""2020Q2"": 2.37, ""2020Q3"": 3.1, ""2020Q4"": 5.35, ""2021Q1"": 15.36, ""2021Q2"": 20.87, ""2021Q3"": 57.08, ""2021Q4"": 46.98, ""2022Q1"": 45.14, ""2022Q2"": 35.04, ""2022Q3"": 50.4, ""2022Q4"": 83.69, ""2023Q1"": 142.88, ""2023Q2"": 188.81, ""2023Q3"": 209.42, ""2023Q4"": 218.44, ""2024Q1"": 263.24, ""2024Q2"": 317.54, ""2024Q3"": 322.51, ""2024Q4"": 340.81, ""2025Q1"": 343.25, ""2025Q2"": 232.26}",2025-06-17T07:04:05Z,Platform,3,Adopt,15874,New,No Topics,https://github.com/triton-lang/triton
0,0,2024-07-26T07:18:28Z,"<a href=""https://github.com/kvcache-ai/ktransformers"">kvcache-ai/ktransformers</a>: A Flexible Framework for Experiencing Cutting-edge LLM Inference Optimizations",1026,[],FALSE,FALSE,,,Apache License 2.0,kvcache-ai/ktransformers,326,0,0,177.96,"{""2024"": 47.74, ""2025"": 428.88, ""2024-07"": 3.36, ""2024-08"": 8.96, ""2024-09"": 12.88, ""2024-10"": 11.39, ""2024-11"": 6.87, ""2024-12"": 4.28, ""2025-01"": 4.22, ""2025-02"": 138.21, ""2025-03"": 108.49, ""2025-04"": 101.59, ""2025-05"": 76.37, ""2024Q3"": 25.2, ""2024Q4"": 22.54, ""2025Q1"": 250.92, ""2025Q2"": 177.97}",2025-06-15T13:08:54Z,Framework,4,Trial,14400,New,No Topics,https://github.com/kvcache-ai/ktransformers
0,0,2019-09-12T20:57:39Z,"<a href=""https://github.com/iree-org/iree"">iree-org/iree</a>: A retargetable MLIR-based machine learning compiler and runtime toolkit.",711,[],FALSE,FALSE,,,Apache License 2.0,iree-org/iree,2104,0,0,148.57,"{""2019"": 29.1, ""2020"": 429.07, ""2021"": 790.39, ""2022"": 974.68, ""2023"": 1220.94, ""2024"": 1023.74, ""2025"": 385.17, ""2019-09"": 1.54, ""2019-10"": 5.92, ""2019-11"": 9.08, ""2019-12"": 12.57, ""2020-01"": 13.84, ""2020-02"": 14.59, ""2020-03"": 22.32, ""2020-04"": 29.57, ""2020-05"": 31.18, ""2020-06"": 36.22, ""2020-07"": 41.94, ""2020-08"": 44.63, ""2020-09"": 44.13, ""2020-10"": 45.25, ""2020-11"": 50.65, ""2020-12"": 54.75, ""2021-01"": 55.64, ""2021-02"": 58.22, ""2021-03"": 62.11, ""2021-04"": 63.15, ""2021-05"": 65.08, ""2021-06"": 65.06, ""2021-07"": 69.49, ""2021-08"": 73.17, ""2021-09"": 72.21, ""2021-10"": 72, ""2021-11"": 71.54, ""2021-12"": 69.04, ""2022-01"": 63.29, ""2022-02"": 66.44, ""2022-03"": 67.3, ""2022-04"": 73.8, ""2022-05"": 72.3, ""2022-06"": 82.69, ""2022-07"": 81.91, ""2022-08"": 84, ""2022-09"": 87.77, ""2022-10"": 96.47, ""2022-11"": 102.76, ""2022-12"": 95.96, ""2023-01"": 88.3, ""2023-02"": 96.51, ""2023-03"": 108.15, ""2023-04"": 118.35, ""2023-05"": 128.89, ""2023-06"": 125.01, ""2023-07"": 107.39, ""2023-08"": 103.48, ""2023-09"": 88.71, ""2023-10"": 84.25, ""2023-11"": 88.63, ""2023-12"": 83.28, ""2024-01"": 83.64, ""2024-02"": 90.73, ""2024-03"": 89.11, ""2024-04"": 90.43, ""2024-05"": 85.16, ""2024-06"": 85.22, ""2024-07"": 82.57, ""2024-08"": 86.48, ""2024-09"": 76.18, ""2024-10"": 76.94, ""2024-11"": 86.89, ""2024-12"": 90.4, ""2025-01"": 82.77, ""2025-02"": 79.93, ""2025-03"": 73.91, ""2025-04"": 75.22, ""2025-05"": 73.35, ""2021-10-raw"": 65.67, ""2019Q3"": 1.54, ""2019Q4"": 27.57, ""2020Q1"": 50.75, ""2020Q2"": 96.97, ""2020Q3"": 130.7, ""2020Q4"": 150.65, ""2021Q1"": 175.97, ""2021Q2"": 193.29, ""2021Q3"": 214.88, ""2021Q4"": 206.25, ""2022Q1"": 197.02, ""2022Q2"": 228.79, ""2022Q3"": 253.68, ""2022Q4"": 295.19, ""2023Q1"": 292.96, ""2023Q2"": 372.25, ""2023Q3"": 299.57, ""2023Q4"": 256.17, ""2024Q1"": 263.48, ""2024Q2"": 260.81, ""2024Q3"": 245.23, ""2024Q4"": 254.22, ""2025Q1"": 236.61, ""2025Q2"": 148.56}",2025-06-17T05:07:22Z,Platform,5,Trial,3181,New,"compiler, cuda, jax, machine-learning, mlir, onnx, pytorch, runtime, spirv, tensorflow, vulkan",https://github.com/iree-org/iree
0,0,2012-07-19T09:40:17Z,"<a href=""https://github.com/opencv/opencv"">opencv/opencv</a>: Open Source Computer Vision Library",56199,[],FALSE,FALSE,,,Apache License 2.0,opencv/opencv,4716,0,0,134.25,"{""2015"": 570.98, ""2016"": 1112.42, ""2017"": 1278.7, ""2018"": 1378.25, ""2019"": 1486.06, ""2020"": 1697.98, ""2021"": 1414.65, ""2022"": 1056.66, ""2023"": 1044.81, ""2024"": 1114.11, ""2025"": 365.47, ""2015-01"": 12.68, ""2015-02"": 22.66, ""2015-03"": 34.92, ""2015-04"": 36.03, ""2015-05"": 41.55, ""2015-06"": 38.78, ""2015-07"": 37.27, ""2015-08"": 57.73, ""2015-09"": 71.96, ""2015-10"": 78.4, ""2015-11"": 63.26, ""2015-12"": 75.76, ""2016-01"": 86.22, ""2016-02"": 87.93, ""2016-03"": 80.91, ""2016-04"": 79, ""2016-05"": 76.82, ""2016-06"": 85.57, ""2016-07"": 96.95, ""2016-08"": 104.09, ""2016-09"": 111.83, ""2016-10"": 102.85, ""2016-11"": 100.5, ""2016-12"": 99.76, ""2017-01"": 92.79, ""2017-02"": 97.91, ""2017-03"": 107.76, ""2017-04"": 103.44, ""2017-05"": 93.98, ""2017-06"": 93.78, ""2017-07"": 105.92, ""2017-08"": 112.23, ""2017-09"": 109.28, ""2017-10"": 115.73, ""2017-11"": 121.57, ""2017-12"": 124.3, ""2018-01"": 130.88, ""2018-02"": 113.27, ""2018-03"": 114.05, ""2018-04"": 110.19, ""2018-05"": 103.16, ""2018-06"": 109.52, ""2018-07"": 114.2, ""2018-08"": 108.16, ""2018-09"": 116.86, ""2018-10"": 116.18, ""2018-11"": 123, ""2018-12"": 118.78, ""2019-01"": 112.33, ""2019-02"": 107.83, ""2019-03"": 110.45, ""2019-04"": 116.56, ""2019-05"": 121.6, ""2019-06"": 124.59, ""2019-07"": 132.66, ""2019-08"": 137.75, ""2019-09"": 126.39, ""2019-10"": 130.19, ""2019-11"": 134.01, ""2019-12"": 131.72, ""2020-01"": 126.02, ""2020-02"": 126.01, ""2020-03"": 129.81, ""2020-04"": 134.62, ""2020-05"": 129.78, ""2020-06"": 130.87, ""2020-07"": 143.43, ""2020-08"": 149.69, ""2020-09"": 153.43, ""2020-10"": 155.74, ""2020-11"": 156.41, ""2020-12"": 162.15, ""2021-01"": 148.8, ""2021-02"": 139.97, ""2021-03"": 117.69, ""2021-04"": 114.75, ""2021-05"": 121.33, ""2021-06"": 118.49, ""2021-07"": 116.38, ""2021-08"": 119.86, ""2021-09"": 111.05, ""2021-10"": 110, ""2021-11"": 103.25, ""2021-12"": 111.95, ""2022-01"": 111.36, ""2022-02"": 102.21, ""2022-03"": 98.04, ""2022-04"": 82.43, ""2022-05"": 70.05, ""2022-06"": 67.86, ""2022-07"": 71.84, ""2022-08"": 78.76, ""2022-09"": 87.34, ""2022-10"": 89.85, ""2022-11"": 96.48, ""2022-12"": 100.45, ""2023-01"": 90.04, ""2023-02"": 89.95, ""2023-03"": 81.35, ""2023-04"": 79.85, ""2023-05"": 79.63, ""2023-06"": 83.55, ""2023-07"": 88.84, ""2023-08"": 90.21, ""2023-09"": 86.19, ""2023-10"": 84.26, ""2023-11"": 95.57, ""2023-12"": 95.37, ""2024-01"": 93.83, ""2024-02"": 87.11, ""2024-03"": 92.32, ""2024-04"": 98.96, ""2024-05"": 102.41, ""2024-06"": 108.08, ""2024-07"": 105.25, ""2024-08"": 95.3, ""2024-09"": 81.93, ""2024-10"": 89.52, ""2024-11"": 82.53, ""2024-12"": 76.88, ""2025-01"": 78.82, ""2025-02"": 72.43, ""2025-03"": 79.96, ""2025-04"": 70.45, ""2025-05"": 63.8, ""2021-10-raw"": 91.12, ""2015Q1"": 70.25, ""2015Q2"": 116.36, ""2015Q3"": 166.96, ""2015Q4"": 217.42, ""2016Q1"": 255.06, ""2016Q2"": 241.39, ""2016Q3"": 312.86, ""2016Q4"": 303.11, ""2017Q1"": 298.47, ""2017Q2"": 291.19, ""2017Q3"": 327.43, ""2017Q4"": 361.61, ""2018Q1"": 358.21, ""2018Q2"": 322.87, ""2018Q3"": 339.22, ""2018Q4"": 357.95, ""2019Q1"": 330.6, ""2019Q2"": 362.74, ""2019Q3"": 396.8, ""2019Q4"": 395.92, ""2020Q1"": 381.84, ""2020Q2"": 395.28, ""2020Q3"": 446.56, ""2020Q4"": 474.3, ""2021Q1"": 406.47, ""2021Q2"": 354.57, ""2021Q3"": 347.29, ""2021Q4"": 306.32, ""2022Q1"": 311.61, ""2022Q2"": 220.33, ""2022Q3"": 237.95, ""2022Q4"": 286.77, ""2023Q1"": 261.34, ""2023Q2"": 243.03, ""2023Q3"": 265.24, ""2023Q4"": 275.2, ""2024Q1"": 273.26, ""2024Q2"": 309.45, ""2024Q3"": 282.47, ""2024Q4"": 248.92, ""2025Q1"": 231.21, ""2025Q2"": 134.26}",2025-06-16T10:50:03Z,Platform,6,Trial,82663,New,"c-plus-plus, computer-vision, deep-learning, image-processing, opencv",https://github.com/opencv/opencv
0,0,2016-10-12T22:20:28Z,"<a href=""https://github.com/apache/tvm"">apache/tvm</a>: Open deep learning compiler stack for cpu, gpu and specialized accelerators",3599,[],FALSE,FALSE,,,Apache License 2.0,apache/tvm,3169,0,0,82.12,"{""2017"": 103.18, ""2018"": 780.16, ""2019"": 1399.07, ""2020"": 1633.46, ""2021"": 1816.59, ""2022"": 1942.32, ""2023"": 1379.76, ""2024"": 664.36, ""2025"": 179.56, ""2017-08"": 10.83, ""2017-09"": 14.39, ""2017-10"": 23.64, ""2017-11"": 27.49, ""2017-12"": 26.84, ""2018-01"": 32.84, ""2018-02"": 40.34, ""2018-03"": 47.57, ""2018-04"": 37.37, ""2018-05"": 37.62, ""2018-06"": 59.1, ""2018-07"": 62.5, ""2018-08"": 78.12, ""2018-09"": 89.2, ""2018-10"": 97.73, ""2018-11"": 97.81, ""2018-12"": 99.97, ""2019-01"": 103.88, ""2019-02"": 110.25, ""2019-03"": 107.37, ""2019-04"": 114.11, ""2019-05"": 111.02, ""2019-06"": 108.19, ""2019-07"": 124.4, ""2019-08"": 121.44, ""2019-09"": 117.23, ""2019-10"": 121.47, ""2019-11"": 130.12, ""2019-12"": 129.6, ""2020-01"": 108.84, ""2020-02"": 112.75, ""2020-03"": 134.86, ""2020-04"": 144.03, ""2020-05"": 135.75, ""2020-06"": 142.11, ""2020-07"": 145.61, ""2020-08"": 153.17, ""2020-09"": 149.87, ""2020-10"": 137.83, ""2020-11"": 133.18, ""2020-12"": 135.46, ""2021-01"": 139.4, ""2021-02"": 133.61, ""2021-03"": 153.87, ""2021-04"": 150.08, ""2021-05"": 154.43, ""2021-06"": 157.89, ""2021-07"": 166.06, ""2021-08"": 165.51, ""2021-09"": 169.61, ""2021-10"": 155, ""2021-11"": 139.01, ""2021-12"": 147.9, ""2022-01"": 153.63, ""2022-02"": 160.84, ""2022-03"": 155.26, ""2022-04"": 160.83, ""2022-05"": 163.78, ""2022-06"": 168.86, ""2022-07"": 164.52, ""2022-08"": 167.15, ""2022-09"": 167.05, ""2022-10"": 164.98, ""2022-11"": 166.69, ""2022-12"": 148.73, ""2023-01"": 139.01, ""2023-02"": 138.76, ""2023-03"": 151.19, ""2023-04"": 141.94, ""2023-05"": 124.42, ""2023-06"": 103.13, ""2023-07"": 120.48, ""2023-08"": 108.24, ""2023-09"": 100.77, ""2023-10"": 90.66, ""2023-11"": 84.79, ""2023-12"": 76.37, ""2024-01"": 74.7, ""2024-02"": 68.6, ""2024-03"": 76.3, ""2024-04"": 65.48, ""2024-05"": 51.64, ""2024-06"": 49.28, ""2024-07"": 53.5, ""2024-08"": 48.46, ""2024-09"": 59.34, ""2024-10"": 50.54, ""2024-11"": 35.94, ""2024-12"": 30.57, ""2025-01"": 26.09, ""2025-02"": 35.46, ""2025-03"": 35.9, ""2025-04"": 40.99, ""2025-05"": 41.13, ""2021-10-raw"": 139.21, ""2017Q3"": 25.21, ""2017Q4"": 77.97, ""2018Q1"": 120.75, ""2018Q2"": 134.08, ""2018Q3"": 229.82, ""2018Q4"": 295.51, ""2019Q1"": 321.5, ""2019Q2"": 333.32, ""2019Q3"": 363.06, ""2019Q4"": 381.19, ""2020Q1"": 356.45, ""2020Q2"": 421.88, ""2020Q3"": 448.65, ""2020Q4"": 406.47, ""2021Q1"": 426.88, ""2021Q2"": 462.4, ""2021Q3"": 501.19, ""2021Q4"": 426.12, ""2022Q1"": 469.73, ""2022Q2"": 493.46, ""2022Q3"": 498.72, ""2022Q4"": 480.4, ""2023Q1"": 428.96, ""2023Q2"": 369.49, ""2023Q3"": 329.49, ""2023Q4"": 251.82, ""2024Q1"": 219.6, ""2024Q2"": 166.4, ""2024Q3"": 161.3, ""2024Q4"": 117.05, ""2025Q1"": 97.45, ""2025Q2"": 82.11}",2025-06-17T05:03:33Z,Platform,7,Trial,12375,New,"compiler, deep-learning, gpu, javascript, machine-learning, metal, opencl, performance, rocm, spirv, tensor, tvm, vulkan",https://github.com/apache/tvm
0,0,2024-05-28T21:06:04Z,"<a href=""https://github.com/LMCache/LMCache"">LMCache/LMCache</a>: Redis for LLMs",217,[],FALSE,FALSE,,,Apache License 2.0,LMCache/LMCache,384,0,0,81.74,"{""2024"": 52.41, ""2025"": 128.02, ""2024-06"": 1.01, ""2024-07"": 1.81, ""2024-08"": 3.82, ""2024-09"": 5.85, ""2024-10"": 10.09, ""2024-11"": 11.87, ""2024-12"": 17.96, ""2025-01"": 14.76, ""2025-02"": 15.86, ""2025-03"": 15.66, ""2025-04"": 32.59, ""2025-05"": 49.15, ""2024Q2"": 1.01, ""2024Q3"": 11.49, ""2024Q4"": 39.91, ""2025Q1"": 46.28, ""2025Q2"": 81.74}",2025-06-17T03:54:10Z,Platform,8,Trial,1352,New,No Topics,https://github.com/LMCache/LMCache
0,0,2024-03-21T02:04:53Z,"<a href=""https://github.com/FlagOpen/FlagGems"">FlagOpen/FlagGems</a>: FlagGems is an operator library for large language models implemented in the Triton Language.",101,[],FALSE,FALSE,,,Apache License 2.0,FlagOpen/FlagGems,453,0,0,73.34,"{""2024"": 159.76, ""2025"": 176.3, ""2024-06"": 8.25, ""2024-07"": 14.29, ""2024-08"": 21.75, ""2024-09"": 22.61, ""2024-10"": 24.96, ""2024-11"": 32.8, ""2024-12"": 35.09, ""2025-01"": 38.02, ""2025-02"": 31.93, ""2025-03"": 33.01, ""2025-04"": 35.17, ""2025-05"": 38.17, ""2024Q2"": 8.25, ""2024Q3"": 58.65, ""2024Q4"": 92.86, ""2025Q1"": 102.95, ""2025Q2"": 73.34}",2025-06-17T04:26:54Z,Platform,9,Trial,569,New,"pytorch, triton, triton-kernels",https://github.com/FlagOpen/FlagGems
0,0,2022-05-19T21:22:06Z,"<a href=""https://github.com/Dao-AILab/flash-attention"">Dao-AILab/flash-attention</a>: Fast and memory-efficient exact attention",1747,[],FALSE,FALSE,,,"BSD 3-Clause ""New"" or ""Revised"" License",Dao-AILab/flash-attention,1124,0,0,65.97,"{""2022"": 64.35, ""2023"": 325.64, ""2024"": 369.22, ""2025"": 155.22, ""2022-05"": 1.49, ""2022-06"": 4.52, ""2022-07"": 7.66, ""2022-08"": 9.62, ""2022-09"": 7.49, ""2022-10"": 8.75, ""2022-11"": 12.98, ""2022-12"": 11.84, ""2023-01"": 12.12, ""2023-02"": 11.73, ""2023-03"": 11.77, ""2023-04"": 18.44, ""2023-05"": 22.43, ""2023-06"": 21.33, ""2023-07"": 41.37, ""2023-08"": 43.99, ""2023-09"": 42.42, ""2023-10"": 41.55, ""2023-11"": 33.12, ""2023-12"": 25.36, ""2024-01"": 29.79, ""2024-02"": 33.02, ""2024-03"": 26.28, ""2024-04"": 24.62, ""2024-05"": 22.89, ""2024-06"": 22.77, ""2024-07"": 38.59, ""2024-08"": 39.98, ""2024-09"": 36.62, ""2024-10"": 32.05, ""2024-11"": 32.35, ""2024-12"": 30.26, ""2025-01"": 29.52, ""2025-02"": 30.2, ""2025-03"": 29.53, ""2025-04"": 35.73, ""2025-05"": 30.24, ""2022Q2"": 6.01, ""2022Q3"": 24.77, ""2022Q4"": 33.58, ""2023Q1"": 35.62, ""2023Q2"": 62.21, ""2023Q3"": 127.78, ""2023Q4"": 100.04, ""2024Q1"": 89.09, ""2024Q2"": 70.27, ""2024Q3"": 115.19, ""2024Q4"": 94.66, ""2025Q1"": 89.25, ""2025Q2"": 65.96}",2025-06-16T23:29:15Z,Platform,10,Trial,17874,New,No Topics,https://github.com/Dao-AILab/flash-attention
0,0,2024-06-25T05:21:05Z,"<a href=""https://github.com/kvcache-ai/Mooncake"">kvcache-ai/Mooncake</a>: Mooncake is the serving platform for Kimi, a leading LLM service provided by Moonshot AI.",282,[],FALSE,FALSE,,,Apache License 2.0,kvcache-ai/Mooncake,357,0,0,60.61,"{""2024"": 14.49, ""2025"": 112.62, ""2024-06"": 0.38, ""2024-07"": 0.7, ""2024-08"": 0.81, ""2024-09"": 0.62, ""2024-11"": 1.2, ""2024-12"": 10.78, ""2025-01"": 14.63, ""2025-02"": 17.57, ""2025-03"": 19.82, ""2025-04"": 26.05, ""2025-05"": 34.56, ""2024Q2"": 0.38, ""2024Q3"": 2.13, ""2024Q4"": 11.98, ""2025Q1"": 52.02, ""2025Q2"": 60.6}",2025-06-16T16:46:31Z,Platform,11,Trial,3424,New,No Topics,https://github.com/kvcache-ai/Mooncake
0,0,2023-07-22T00:29:04Z,"<a href=""https://github.com/flashinfer-ai/flashinfer"">flashinfer-ai/flashinfer</a>: FlashInfer: Kernel Library for LLM Serving",334,[],FALSE,FALSE,,,Apache License 2.0,flashinfer-ai/flashinfer,696,0,0,56.59,"{""2023"": 9.76, ""2024"": 184.24, ""2025"": 155.83, ""2023-11"": 2.77, ""2023-12"": 6.99, ""2024-01"": 6.32, ""2024-02"": 7.96, ""2024-03"": 11.31, ""2024-04"": 12.72, ""2024-05"": 12.01, ""2024-06"": 15.64, ""2024-07"": 18.6, ""2024-08"": 18.54, ""2024-09"": 17.51, ""2024-10"": 20.7, ""2024-11"": 20.71, ""2024-12"": 22.23, ""2025-01"": 24.91, ""2025-02"": 40.48, ""2025-03"": 33.85, ""2025-04"": 30.79, ""2025-05"": 25.8, ""2023Q4"": 9.76, ""2024Q1"": 25.59, ""2024Q2"": 40.36, ""2024Q3"": 54.65, ""2024Q4"": 63.64, ""2025Q1"": 99.24, ""2025Q2"": 56.59}",2025-06-17T03:53:21Z,Platform,12,Assess,3184,New,"attention, cuda, gpu, jit, large-large-models, llm-inference, nvidia, pytorch",https://github.com/flashinfer-ai/flashinfer
